OpCode	CameraIndex	Descriptor	CameraModel	ImageRows	ImageCols	XPixelSize	YPixelSize	XPPOffset	YPPOffset	FocalLength	RadialK3	RadialK5	RadialK7	DecentringP1	DecentringP2	Orthogonality	Affinity	CameraX	CameraY	CameraZ	Omega	Phi	Kappa	UnitName
GUZ(SC)S2-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0235031678	-0.0309796065	4.1775405100	0.0031285863	0.0009037296	0.0000000000	0.0012745394	-0.0001736662	0.0000000000	-0.0002647544	-334.4699593761	0.0000000000	0.0000000000	0.0083814765	-7.2322939457	2.5082560881	mm
GUZ(SC)S2-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.1544110196	-0.0012067398	4.1668753266	0.0041896183	0.0002713370	0.0000000000	0.0016493909	-0.0000481832	0.0000000000	0.0013489428	334.4699593761	0.0000000000	0.0000000000	-0.0083814765	7.0876946090	0.0425540715	mm
GUZ(ER)S1-R3	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0067392151	-0.0229221136	4.1811890608	0.0046190977	-0.0003313903	0.0000000000	0.0001890502	-0.0008604666	0.0000000000	-0.0014035493	-339.0299977323	0.0000000000	0.0000000000	-0.3915435992	-6.2202698809	-2.3406132533	mm
GUZ(ER)S1-R3	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0764403320	-0.1151607059	4.1810506155	0.0039688714	0.0001097156	0.0000000000	0.0005059840	-0.0018051650	0.0000000000	-0.0007344926	339.0299977323	0.0000000000	0.0000000000	0.3915435992	8.1131395559	-1.9446529730	mm
HRSPZS3-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0704477346	-0.0094976233	4.1640792782	0.0040685934	-0.0004319685	0.0000000000	0.0010533884	-0.0004153149	0.0000000000	-0.0003252730	-335.9166551322	0.0000000000	0.0000000000	0.4339653004	-6.7698295278	-1.7467686110	mm
HRSPZS3-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0568530201	-0.1043087314	4.5030264363	0.0028118076	0.0002436281	0.0000000000	0.0002874923	-0.0014048626	0.0000000000	-0.0002117774	335.9166551322	0.0000000000	0.0000000000	-0.4339653004	8.7812868840	4.9053247024	mm
BISZS2-R4	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
BISZS2-R4	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
FISZS2-R3	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0022728362	0.0137172538	4.1731873097	0.0050593758	-0.0001368920	0.0000000000	0.0000716741	0.0000113314	0.0000000000	-0.0013506590	-336.2704528621	0.0000000000	0.0000000000	0.2863677957	-7.3914121164	1.9109815228	mm
FISZS2-R3	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0583799880	0.0430544005	4.1726435742	0.0033407004	0.0001249565	0.0000000000	0.0007860689	0.0007878291	0.0000000000	-0.0008755567	336.2704528621	0.0000000000	0.0000000000	-0.2863677957	8.2028624481	2.4701706183	mm
HRSPZS1-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0544862488	-0.0501629006	4.1800696436	0.0041857619	-0.0000418000	0.0000000000	0.0012822619	-0.0002706236	0.0000000000	-0.0006354290	-326.8484277470	0.0000000000	0.0000000000	0.9564075079	-11.8750969950	0.3736438148	mm
HRSPZS1-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0672538215	-0.0999476448	4.1829461298	0.0031565149	0.0001084457	0.0000000000	0.0006728391	-0.0022668455	0.0000000000	-0.0008889612	326.8484277470	0.0000000000	0.0000000000	-0.9564075079	3.1707393007	-0.1281803420	mm
NHSZS1-R2	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NHSZS1-R2	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
JC10_JOIR10	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0307492462	-0.0118873999	4.1731259835	0.0033146785	0.0000309017	0.0000000000	-0.0002429399	-0.0000793708	0.0000000000	-0.0003781910	-328.1287947317	0.0000000000	0.0000000000	0.2217751418	-13.0518625738	-1.7973837022	mm
JC10_JOIR10	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0480830354	-0.0505871228	4.1743245457	0.0020063334	0.0004288635	0.0000000000	-0.0009765666	-0.0008715756	0.0000000000	-0.0004206534	328.1287947317	0.0000000000	0.0000000000	-0.2217751418	3.4041223885	-3.2688215793	mm
FISPZS4-R3	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0345866705	-0.0232930829	4.2017509758	0.0017963097	0.0006815785	0.0000000000	0.0005438832	-0.0003268578	0.0000000000	-0.0002636676	-339.6438455619	0.0000000000	0.0000000000	-0.0855638728	-7.3481423092	-1.4492119049	mm
FISPZS4-R3	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0483178512	-0.0651399875	4.1892020829	0.0024341988	0.0006044464	0.0000000000	0.0007971078	-0.0003349231	0.0000000000	0.0000738349	339.6438455619	0.0000000000	0.0000000000	0.0855638728	7.4707837783	-0.5182214380	mm
HRSPZS1-R2	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0067392151	-0.0229221136	4.1811890608	0.0046190977	-0.0003313903	0.0000000000	0.0001890502	-0.0008604666	0.0000000000	-0.0014035493	-339.0299977323	0.0000000000	0.0000000000	-0.3915435992	-6.2202698809	-2.3406132533	mm
HRSPZS1-R2	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0764403320	-0.1151607059	4.1810506155	0.0039688714	0.0001097156	0.0000000000	0.0005059840	-0.0018051650	0.0000000000	-0.0007344926	339.0299977323	0.0000000000	0.0000000000	0.3915435992	8.1131395559	-1.9446529730	mm
GUZ(SC)S1-R1	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0706906418	-0.0123353433	4.1679907267	0.0036294700	0.0001307186	0.0000000000	0.0005597894	-0.0002089707	0.0000000000	-0.0000675376	-335.6393979559	0.0000000000	0.0000000000	-0.5088891610	-7.5078038502	-2.2341806552	mm
GUZ(SC)S1-R1	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0786582354	-0.0579116105	4.1863551135	0.0033952484	0.0003194824	0.0000000000	0.0008250546	-0.0012474052	0.0000000000	0.0000140972	335.6393979559	0.0000000000	0.0000000000	0.5088891610	5.1609382193	-2.1590598761	mm
JV_027	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0307492462	-0.0118873999	4.1731259835	0.0033146785	0.0000309017	0.0000000000	-0.0002429399	-0.0000793708	0.0000000000	-0.0003781910	-328.1287947317	0.0000000000	0.0000000000	0.2217751418	-13.0518625738	-1.7973837022	mm
JV_027	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0480830354	-0.0505871228	4.1743245457	0.0020063334	0.0004288635	0.0000000000	-0.0009765666	-0.0008715756	0.0000000000	-0.0004206534	328.1287947317	0.0000000000	0.0000000000	-0.2217751418	3.4041223885	-3.2688215793	mm
FISPZS3-R1	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
FISPZS3-R1	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
GUZ(ER)S1-R1	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0345866705	-0.0232930829	4.2017509758	0.0017963097	0.0006815785	0.0000000000	0.0005438832	-0.0003268578	0.0000000000	-0.0002636676	-339.6438455619	0.0000000000	0.0000000000	-0.0855638728	-7.3481423092	-1.4492119049	mm
GUZ(ER)S1-R1	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0483178512	-0.0651399875	4.1892020829	0.0024341988	0.0006044464	0.0000000000	0.0007971078	-0.0003349231	0.0000000000	0.0000738349	339.6438455619	0.0000000000	0.0000000000	0.0855638728	7.4707837783	-0.5182214380	mm
GUZ(GH)S2-R3	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0706906418	-0.0123353433	4.1679907267	0.0036294700	0.0001307186	0.0000000000	0.0005597894	-0.0002089707	0.0000000000	-0.0000675376	-335.6393979559	0.0000000000	0.0000000000	-0.5088891610	-7.5078038502	-2.2341806552	mm
GUZ(GH)S2-R3	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0786582354	-0.0579116105	4.1863551135	0.0033952484	0.0003194824	0.0000000000	0.0008250546	-0.0012474052	0.0000000000	0.0000140972	335.6393979559	0.0000000000	0.0000000000	0.5088891610	5.1609382193	-2.1590598761	mm
FISPZS4-R1	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0544862488	-0.0501629006	4.1800696436	0.0041857619	-0.0000418000	0.0000000000	0.0012822619	-0.0002706236	0.0000000000	-0.0006354290	-326.8484277470	0.0000000000	0.0000000000	0.9564075079	-11.8750969950	0.3736438148	mm
FISPZS4-R1	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0672538215	-0.0999476448	4.1829461298	0.0031565149	0.0001084457	0.0000000000	0.0006728391	-0.0022668455	0.0000000000	-0.0008889612	326.8484277470	0.0000000000	0.0000000000	-0.9564075079	3.1707393007	-0.1281803420	mm
BISZS2-R2	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
BISZS2-R2	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
GUZ(SC)S1-R3	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
GUZ(SC)S1-R3	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
HRSPZS3-R1	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
HRSPZS3-R1	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
NHSZS1-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0022728362	0.0137172538	4.1731873097	0.0050593758	-0.0001368920	0.0000000000	0.0000716741	0.0000113314	0.0000000000	-0.0013506590	-336.2704528621	0.0000000000	0.0000000000	0.2863677957	-7.3914121164	1.9109815228	mm
NHSZS1-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0583799880	0.0430544005	4.1726435742	0.0033407004	0.0001249565	0.0000000000	0.0007860689	0.0007878291	0.0000000000	-0.0008755567	336.2704528621	0.0000000000	0.0000000000	-0.2863677957	8.2028624481	2.4701706183	mm
GUZ(ER)S1-R4	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
GUZ(ER)S1-R4	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
GUZ(JB)S2-R3	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
GUZ(JB)S2-R3	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
FISPZS2-R3	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0235031678	-0.0309796065	4.1775405100	0.0031285863	0.0009037296	0.0000000000	0.0012745394	-0.0001736662	0.0000000000	-0.0002647544	-334.4699593761	0.0000000000	0.0000000000	0.0083814765	-7.2322939457	2.5082560881	mm
FISPZS2-R3	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.1544110196	-0.0012067398	4.1668753266	0.0041896183	0.0002713370	0.0000000000	0.0016493909	-0.0000481832	0.0000000000	0.0013489428	334.4699593761	0.0000000000	0.0000000000	-0.0083814765	7.0876946090	0.0425540715	mm
GUZ(GH)S1-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0022728362	0.0137172538	4.1731873097	0.0050593758	-0.0001368920	0.0000000000	0.0000716741	0.0000113314	0.0000000000	-0.0013506590	-336.2704528621	0.0000000000	0.0000000000	0.2863677957	-7.3914121164	1.9109815228	mm
GUZ(GH)S1-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0583799880	0.0430544005	4.1726435742	0.0033407004	0.0001249565	0.0000000000	0.0007860689	0.0007878291	0.0000000000	-0.0008755567	336.2704528621	0.0000000000	0.0000000000	-0.2863677957	8.2028624481	2.4701706183	mm
FISZS1-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0544862488	-0.0501629006	4.1800696436	0.0041857619	-0.0000418000	0.0000000000	0.0012822619	-0.0002706236	0.0000000000	-0.0006354290	-326.8484277470	0.0000000000	0.0000000000	0.9564075079	-11.8750969950	0.3736438148	mm
FISZS1-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0672538215	-0.0999476448	4.1829461298	0.0031565149	0.0001084457	0.0000000000	0.0006728391	-0.0022668455	0.0000000000	-0.0008889612	326.8484277470	0.0000000000	0.0000000000	-0.9564075079	3.1707393007	-0.1281803420	mm
GUZ(C)S2-R2	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0235031678	-0.0309796065	4.1775405100	0.0031285863	0.0009037296	0.0000000000	0.0012745394	-0.0001736662	0.0000000000	-0.0002647544	-334.4699593761	0.0000000000	0.0000000000	0.0083814765	-7.2322939457	2.5082560881	mm
GUZ(C)S2-R2	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.1544110196	-0.0012067398	4.1668753266	0.0041896183	0.0002713370	0.0000000000	0.0016493909	-0.0000481832	0.0000000000	0.0013489428	334.4699593761	0.0000000000	0.0000000000	-0.0083814765	7.0876946090	0.0425540715	mm
JC26_JRMR26	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
JC26_JRMR26	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
GUZ(JB)S1-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0544862488	-0.0501629006	4.1800696436	0.0041857619	-0.0000418000	0.0000000000	0.0012822619	-0.0002706236	0.0000000000	-0.0006354290	-326.8484277470	0.0000000000	0.0000000000	0.9564075079	-11.8750969950	0.3736438148	mm
GUZ(JB)S1-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0672538215	-0.0999476448	4.1829461298	0.0031565149	0.0001084457	0.0000000000	0.0006728391	-0.0022668455	0.0000000000	-0.0008889612	326.8484277470	0.0000000000	0.0000000000	-0.9564075079	3.1707393007	-0.1281803420	mm
BISZS2-R3	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0067392151	-0.0229221136	4.1811890608	0.0046190977	-0.0003313903	0.0000000000	0.0001890502	-0.0008604666	0.0000000000	-0.0014035493	-339.0299977323	0.0000000000	0.0000000000	-0.3915435992	-6.2202698809	-2.3406132533	mm
BISZS2-R3	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0764403320	-0.1151607059	4.1810506155	0.0039688714	0.0001097156	0.0000000000	0.0005059840	-0.0018051650	0.0000000000	-0.0007344926	339.0299977323	0.0000000000	0.0000000000	0.3915435992	8.1131395559	-1.9446529730	mm
NHSZS1-R1	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0307492462	-0.0118873999	4.1731259835	0.0033146785	0.0000309017	0.0000000000	-0.0002429399	-0.0000793708	0.0000000000	-0.0003781910	-328.1287947317	0.0000000000	0.0000000000	0.2217751418	-13.0518625738	-1.7973837022	mm
NHSZS1-R1	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0480830354	-0.0505871228	4.1743245457	0.0020063334	0.0004288635	0.0000000000	-0.0009765666	-0.0008715756	0.0000000000	-0.0004206534	328.1287947317	0.0000000000	0.0000000000	-0.2217751418	3.4041223885	-3.2688215793	mm
FISPZS2-R2	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0244475944	-0.0836300625	4.1867390268	0.0029587629	0.0003246481	0.0000000000	0.0005586294	-0.0014941992	0.0000000000	0.0001193021	-340.1014059592	0.0000000000	0.0000000000	-0.4090241330	-7.3347810057	1.3809895442	mm
FISPZS2-R2	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0810691165	0.0682187780	4.1980839939	0.0023166323	0.0009406313	0.0000000000	0.0015092089	0.0008890765	0.0000000000	-0.0005940655	340.1014059592	0.0000000000	0.0000000000	0.4090241330	5.2023433137	1.1518837423	mm
GUZ(C)S1-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0711117289	-0.0116401369	4.1708230739	0.0035888197	0.0001534623	0.0000000000	0.0005640575	-0.0001783573	0.0000000000	0.0000443106	-335.6393979559	0.0000000000	0.0000000000	-0.5088891610	-7.5078038502	-2.2341806552	mm
GUZ(C)S1-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0771445275	-0.0581323271	4.1873080174	0.0033610893	0.0003230960	0.0000000000	0.0007905454	-0.0012358394	0.0000000000	0.0000421652	335.6393979559	0.0000000000	0.0000000000	0.5088891610	5.1609382193	-2.1590598761	mm
BISZS1-R4	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
BISZS1-R4	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
GUZ(ER)S2-R1	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0345866705	-0.0232930829	4.2017509758	0.0017963097	0.0006815785	0.0000000000	0.0005438832	-0.0003268578	0.0000000000	-0.0002636676	-339.6438455619	0.0000000000	0.0000000000	-0.0855638728	-7.3481423092	-1.4492119049	mm
GUZ(ER)S2-R1	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0483178512	-0.0651399875	4.1892020829	0.0024341988	0.0006044464	0.0000000000	0.0007971078	-0.0003349231	0.0000000000	0.0000738349	339.6438455619	0.0000000000	0.0000000000	0.0855638728	7.4707837783	-0.5182214380	mm
JV_031	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0345866705	-0.0232930829	4.2017509758	0.0017963097	0.0006815785	0.0000000000	0.0005438832	-0.0003268578	0.0000000000	-0.0002636676	-339.6438455619	0.0000000000	0.0000000000	-0.0855638728	-7.3481423092	-1.4492119049	mm
JV_031	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0483178512	-0.0651399875	4.1892020829	0.0024341988	0.0006044464	0.0000000000	0.0007971078	-0.0003349231	0.0000000000	0.0000738349	339.6438455619	0.0000000000	0.0000000000	0.0855638728	7.4707837783	-0.5182214380	mm
HRSPZS1-R3	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
HRSPZS1-R3	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
HRSPZS3-R2	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0544862488	-0.0501629006	4.1800696436	0.0041857619	-0.0000418000	0.0000000000	0.0012822619	-0.0002706236	0.0000000000	-0.0006354290	-326.8484277470	0.0000000000	0.0000000000	0.9564075079	-11.8750969950	0.3736438148	mm
HRSPZS3-R2	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0672538215	-0.0999476448	4.1829461298	0.0031565149	0.0001084457	0.0000000000	0.0006728391	-0.0022668455	0.0000000000	-0.0008889612	326.8484277470	0.0000000000	0.0000000000	-0.9564075079	3.1707393007	-0.1281803420	mm
GUZ(GH)S1-R3	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0067392151	-0.0229221136	4.1811890608	0.0046190977	-0.0003313903	0.0000000000	0.0001890502	-0.0008604666	0.0000000000	-0.0014035493	-339.0299977323	0.0000000000	0.0000000000	-0.3915435992	-6.2202698809	-2.3406132533	mm
GUZ(GH)S1-R3	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0764403320	-0.1151607059	4.1810506155	0.0039688714	0.0001097156	0.0000000000	0.0005059840	-0.0018051650	0.0000000000	-0.0007344926	339.0299977323	0.0000000000	0.0000000000	0.3915435992	8.1131395559	-1.9446529730	mm
JV_013	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0307492462	-0.0118873999	4.1731259835	0.0033146785	0.0000309017	0.0000000000	-0.0002429399	-0.0000793708	0.0000000000	-0.0003781910	-328.1287947317	0.0000000000	0.0000000000	0.2217751418	-13.0518625738	-1.7973837022	mm
JV_013	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0480830354	-0.0505871228	4.1743245457	0.0020063334	0.0004288635	0.0000000000	-0.0009765666	-0.0008715756	0.0000000000	-0.0004206534	328.1287947317	0.0000000000	0.0000000000	-0.2217751418	3.4041223885	-3.2688215793	mm
JC33_GRMR33	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0706906418	-0.0123353433	4.1679907267	0.0036294700	0.0001307186	0.0000000000	0.0005597894	-0.0002089707	0.0000000000	-0.0000675376	-335.6393979559	0.0000000000	0.0000000000	-0.5088891610	-7.5078038502	-2.2341806552	mm
JC33_GRMR33	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0786582354	-0.0579116105	4.1863551135	0.0033952484	0.0003194824	0.0000000000	0.0008250546	-0.0012474052	0.0000000000	0.0000140972	335.6393979559	0.0000000000	0.0000000000	0.5088891610	5.1609382193	-2.1590598761	mm
GUZ(JB)S2-R4	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0706906418	-0.0123353433	4.1679907267	0.0036294700	0.0001307186	0.0000000000	0.0005597894	-0.0002089707	0.0000000000	-0.0000675376	-335.6393979559	0.0000000000	0.0000000000	-0.5088891610	-7.5078038502	-2.2341806552	mm
GUZ(JB)S2-R4	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0786582354	-0.0579116105	4.1863551135	0.0033952484	0.0003194824	0.0000000000	0.0008250546	-0.0012474052	0.0000000000	0.0000140972	335.6393979559	0.0000000000	0.0000000000	0.5088891610	5.1609382193	-2.1590598761	mm
JV_025	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0067392151	-0.0229221136	4.1811890608	0.0046190977	-0.0003313903	0.0000000000	0.0001890502	-0.0008604666	0.0000000000	-0.0014035493	-339.0299977323	0.0000000000	0.0000000000	-0.3915435992	-6.2202698809	-2.3406132533	mm
JV_025	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0764403320	-0.1151607059	4.1810506155	0.0039688714	0.0001097156	0.0000000000	0.0005059840	-0.0018051650	0.0000000000	-0.0007344926	339.0299977323	0.0000000000	0.0000000000	0.3915435992	8.1131395559	-1.9446529730	mm
PHSZS1-R2	0	Left	Derived from CAL	1080	1920	0.0025000000	0.0025000000	-0.0022728362	0.0137172538	4.1731873097	0.0050593758	-0.0001368920	0.0000000000	0.0000716741	0.0000113314	0.0000000000	-0.0013506590	-336.2704528621	0.0000000000	0.0000000000	0.2863677957	-7.3914121164	1.9109815228	mm
PHSZS1-R2	1	Right	Derived from CAL	1080	1920	0.0025000000	0.0025000000	0.0583799880	0.0430544005	4.1726435742	0.0033407004	0.0001249565	0.0000000000	0.0007860689	0.0007878291	0.0000000000	-0.0008755567	336.2704528621	0.0000000000	0.0000000000	-0.2863677957	8.2028624481	2.4701706183	mm
